"module name","license","repository"
"lodash.kebabcase@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.mapvalues@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.truncate@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@2.3.0","MIT","https://github.com/sindresorhus/log-update"
"lower-case@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"magic-string@0.30.0","MIT","https://github.com/rich-harris/magic-string"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"material-design-icons-iconfont@6.7.0","Apache-2.0","https://github.com/jossef/material-design-icons-iconfont"
"mdn-data@2.0.14","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.30","CC0-1.0","https://github.com/mdn/data"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memfs@3.5.1","Unlicense","https://github.com/streamich/memfs"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-source-map@1.1.0","MIT","https://github.com/keik/merge-source-map"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@4.0.5","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mini-css-extract-plugin@2.7.6","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.6","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"module-alias@2.2.2","MIT","https://github.com/ilearnio/module-alias"
"mrmime@1.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multicast-dns@7.2.5","MIT","https://github.com/mafintosh/multicast-dns"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nanoid@3.3.6","MIT","https://github.com/ai/nanoid"
"natural-compare-lite@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"no-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"node-fetch@2.6.11","MIT","https://github.com/bitinn/node-fetch"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-releases@2.0.11","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@6.0.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@1.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-url@6.1.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"null-loader@4.0.1","MIT","https://github.com/webpack-contrib/null-loader"
"nwsapi@2.2.4","MIT","https://github.com/dperini/nwsapi"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.12.3","MIT","https://github.com/inspect-js/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.4","MIT","https://github.com/ljharb/object.assign"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"opener@1.5.2","(WTFPL OR MIT)","https://github.com/domenic/opener"
"optionator@0.8.3","MIT","https://github.com/gkz/optionator"
"optionator@0.9.1","MIT","https://github.com/gkz/optionator"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@4.0.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@6.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-retry@4.6.2","MIT","https://github.com/sindresorhus/p-retry"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"param-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse5-htmlparser2-tree-adapter@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5@5.1.1","MIT","https://github.com/inikulin/parse5"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"parseley@0.12.1","MIT","https://github.com/mxxii/parseley"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"pascal-case@3.1.2","MIT","https://github.com/blakeembrey/change-case"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@5.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"peberminta@0.9.0","MIT","https://github.com/mxxii/peberminta"
"picocolors@0.2.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"pinia@2.1.3","MIT","https://github.com/vuejs/pinia"
"pirates@4.0.5","MIT","https://github.com/danez/pirates"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@7.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"portfinder@1.0.32","MIT","https://github.com/http-party/node-portfinder"
"postcss-calc@8.2.4","MIT","https://github.com/postcss/postcss-calc"
"postcss-colormin@5.3.1","MIT","https://github.com/cssnano/cssnano"
"postcss-convert-values@5.1.3","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-comments@5.1.2","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-duplicates@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-empty@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-overridden@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-loader@6.2.1","MIT","https://github.com/webpack-contrib/postcss-loader"
"postcss-merge-longhand@5.1.7","MIT","https://github.com/cssnano/cssnano"
"postcss-merge-rules@5.1.4","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-font-values@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-gradients@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-params@5.1.4","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-selectors@5.2.1","MIT","https://github.com/cssnano/cssnano"
"postcss-modules-extract-imports@3.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@4.0.3","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@3.0.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@4.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-normalize-charset@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-display-values@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-positions@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-repeat-style@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-string@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-timing-functions@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-unicode@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-url@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-whitespace@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-ordered-values@5.1.3","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-initial@5.1.2","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-transforms@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-selector-parser@6.0.13","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@5.1.0","MIT","https://github.com/cssnano/cssnano"
"postcss-unique-selectors@5.1.1","MIT","https://github.com/cssnano/cssnano"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@7.0.39","MIT","https://github.com/postcss/postcss"
"postcss@8.4.23","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier@2.8.8","MIT","https://github.com/prettier/prettier"
"pretty-error@4.0.0","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@27.5.1","MIT","https://github.com/facebook/jest"
"pretty-format@28.1.3","MIT","https://github.com/facebook/jest"
"pretty@2.0.0","MIT","https://github.com/jonschlinkert/pretty"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"progress-webpack-plugin@1.0.16","MIT","https://github.com/ali322/progress-webpack-plugin"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts"
"proto-list@1.2.4","ISC","https://github.com/isaacs/proto-list"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"psl@1.9.0","MIT","https://github.com/lupomontero/psl"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"punycode@2.3.0","MIT","https://github.com/mathiasbynens/punycode.js"
"qs@6.11.0","BSD-3-Clause","https://github.com/ljharb/qs"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.1","MIT","https://github.com/stream-utils/raw-body"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react-is@18.2.0","MIT","https://github.com/facebook/react"
"read-pkg-up@7.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@5.2.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"recordrtc@5.6.2","MIT","https://github.com/muaz-khan/RecordRTC"
"regenerate-unicode-properties@10.1.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.13.11","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regenerator-transform@0.15.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/transform"
"regexpp@3.2.0","MIT","https://github.com/mysticatea/regexpp"
"regexpu-core@5.3.2","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsparser@0.9.1","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"renderkid@3.0.0","MIT","https://github.com/AriaMinaei/RenderKid"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve.exports@1.1.1","MIT","https://github.com/lukeed/resolve.exports"
"resolve@1.22.2","MIT","https://github.com/browserify/resolve"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"saxes@5.0.1","ISC","https://github.com/lddubeau/saxes"
"schema-utils@2.7.0","MIT","https://github.com/webpack/schema-utils"
"schema-utils@2.7.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.1.2","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.3.0","MIT","https://github.com/webpack/schema-utils"
"schema-utils@4.0.1","MIT","https://github.com/webpack/schema-utils"
"selderee@0.11.0","MIT","https://github.com/mxxii/selderee"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@2.1.1","MIT","https://github.com/jfromaniello/selfsigned"
"semver@5.7.2","ISC","https://github.com/npm/node-semver"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.5.4","ISC","https://github.com/npm/node-semver"
"send@0.18.0","MIT","https://github.com/pillarjs/send"
"serialize-javascript@6.0.1","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.8.1","MIT","https://github.com/ljharb/shell-quote"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"sigmund@1.0.1","ISC","https://github.com/isaacs/sigmund"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"sirv@1.0.19","MIT","https://github.com/lukeed/sirv"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@4.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"sockjs@0.3.24","MIT","https://github.com/sockjs/sockjs-node"
"source-map-js@1.0.2","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-correct@3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.13","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"ssri@8.0.1","ISC","https://github.com/npm/ssri"
"stable@0.1.8","MIT","https://github.com/Two-Screen/stable"
"stack-utils@2.0.6","MIT","https://github.com/tapjs/stack-utils"
"stackframe@1.3.4","MIT","https://github.com/stacktracejs/stackframe"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"string-length@4.0.2","MIT","https://github.com/sindresorhus/string-length"
"string-length@5.0.1","MIT","https://github.com/sindresorhus/string-length"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@2.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"stylehacks@5.1.1","MIT","https://github.com/cssnano/cssnano"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-hyperlinks@2.3.0","MIT","https://github.com/jamestalmage/supports-hyperlinks"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svg-tags@1.0.0","MIT","https://github.com/element-io/svg-tags"
"svgo@2.8.0","MIT","https://github.com/svg/svgo"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"table@6.8.1","BSD-3-Clause","https://github.com/gajus/table"
"talkforgeai-client@0.2.2","UNLICENSED",""
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tapable@2.2.1","MIT","https://github.com/webpack/tapable"
"terminal-link@2.1.1","MIT","https://github.com/sindresorhus/terminal-link"
"terser-webpack-plugin@5.3.9","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@5.17.6","BSD-2-Clause","https://github.com/terser/terser"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"thread-loader@3.0.4","MIT","https://github.com/webpack-contrib/thread-loader"
"throat@6.0.2","MIT","https://github.com/ForbesLindesay/throat"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"totalist@1.1.0","MIT","https://github.com/lukeed/totalist"
"tough-cookie@4.1.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"tr46@2.1.0","MIT","https://github.com/jsdom/tr46"
"ts-jest@27.1.5","MIT","https://github.com/kulshekhar/ts-jest"
"ts-loader@9.4.3","MIT","https://github.com/TypeStrong/ts-loader"
"tsconfig@7.0.0","MIT","https://github.com/TypeStrong/tsconfig"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.5.2","0BSD","https://github.com/Microsoft/tslib"
"tsutils@3.21.0","MIT","https://github.com/ajafff/tsutils"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.6.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer"
"typescript@4.7.4","Apache-2.0","https://github.com/Microsoft/TypeScript"
"unicode-canonical-property-names-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"universalify@0.2.0","MIT","https://github.com/RyanZim/universalify"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"upath@2.0.1","MIT","https://github.com/anodynos/upath"
"update-browserslist-db@1.0.11","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"url-parse@1.5.10","MIT","https://github.com/unshiftio/url-parse"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"v8-compile-cache@2.3.0","MIT","https://github.com/zertosh/v8-compile-cache"
"v8-to-istanbul@8.1.1","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vue-class-component@8.0.0-rc.1","MIT","https://github.com/vuejs/vue-class-component"
"vue-demi@0.14.5","MIT","https://github.com/antfu/vue-demi"
"vue-eslint-parser@8.3.0","MIT","https://github.com/vuejs/vue-eslint-parser"
"vue-hot-reload-api@2.3.4","MIT","https://github.com/vuejs/vue-hot-reload-api"
"vue-loader@15.10.1","MIT","https://github.com/vuejs/vue-loader"
"vue-loader@17.1.1","MIT","https://github.com/vuejs/vue-loader"
"vue-router@4.2.1","MIT","https://github.com/vuejs/router"
"vue-style-loader@4.1.3","MIT","https://github.com/vuejs/vue-style-loader"
"vue-template-es2015-compiler@1.9.1","MIT","https://github.com/vuejs/vue-template-es2015-compiler"
"vue@3.3.4","MIT","https://github.com/vuejs/core"
"vuetify@3.6.5","MIT","https://github.com/vuetifyjs/vuetify"
"w3c-hr-time@1.0.2","MIT","https://github.com/jsdom/w3c-hr-time"
"w3c-xmlserializer@2.0.0","MIT","https://github.com/jsdom/w3c-xmlserializer"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"watchpack@2.4.0","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@5.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@6.1.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-bundle-analyzer@4.8.0","MIT","https://github.com/webpack-contrib/webpack-bundle-analyzer"
"webpack-chain@6.5.1","MPL-2.0","https://github.com/neutrinojs/webpack-chain"
"webpack-dev-middleware@5.3.3","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@4.15.0","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-merge@5.9.0","MIT","https://github.com/survivejs/webpack-merge"
"webpack-plugin-vuetify@3.0.3","MIT","https://github.com/vuetifyjs/vuetify-loader"
"webpack-sources@3.2.3","MIT","https://github.com/webpack/webpack-sources"
"webpack-virtual-modules@0.4.6","MIT","https://github.com/sysgears/webpack-virtual-modules"
"webpack@5.83.1","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.4","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.5","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@3.6.2","MIT","https://github.com/github/fetch"
"whatwg-mimetype@2.3.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@8.7.0","MIT","https://github.com/jsdom/whatwg-url"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wildcard@2.0.1","MIT","https://github.com/DamonOehlman/wildcard"
